text,sentiment
"his religious devotion to the work is challenged however , when his best friend and personal mentor is run down by an irate motorist and knocked into a deep coma . 
",neut
"this is presumably a somewhat true story , as charlie kaufman is the real life screenwriter of adaptation . 
",neut
"the story begins with the discovery that otte's visa is being withheld by the ghana embassy in holland due to a controversy in the press . 
",neut
"the book tells of murray , the old scot patriot , who has had his eyes torn out and his house taken away during the english invasion . 
",neut
"will the doctor be able to save komal from the don ? 
",neut
"nobody talks about what happened five years ago , but something shifts beneath the surface of their lives a secret that won't stay buried . 
",neut
"he is still famous , although still disliked by snape , malfoy , and the rest of the slytherins . 
",neut
"it was filmed above and below water over a two-year period . 
",neut
"while investigating a career-making cover story about a mysterious billionaire ( jason priestley ) , she finds herself accused of murder . 
",neut
"mexican crimelord beno gildemontes has stolen classified intelligence data . 
",neut
"this undercover documentary takes you deep into the controversial arena of backyard wrestling where the limits are constantly being tested . . . and 
",neut
"the catholic church and the irish courts decide the doyle children put into church-run orphanages . 
",neut
"for ten years , tobias has worked in a clock factory and in the relentless sound of ticking , he sees life go by without much expectation . 
",neut
"the camera cuts back and forth between gus and grace : he talks about what a great driver he is , she says he's a lousy driver . 
",neut
"when danny's beloved grandfather dies , does his greed overcome his love ? 
",neut
"before he can do anything about it , though , jed is seduced by jackson's lesbian artist friend . 
",neut
"in return , a million dollars in cash each . 
",neut
"caught between their past and their future , both are struggling to find a way to become independent women in a place where everyone and everything seems to conspire to make them return to the roles of children under the rule of formidable parents . 
",neut
"samantha noble ( elizabeth berkley ) is a high-profile magazine editor . 
",neut
"this unlikely pairing proves the rule that in love , there are no rules and the couple meet and fall deeply in love at first sight . 
",neut
"jolynn is convinced her clock is ticking and is dead set on making dave hear it--and on making dave do the laundry . 
",neut
"the crew of the enterprise ( picard and company ) find themselves on planet romulus and eventually discover a threat to the earth . 
",neut
"although a number of these laws have been overturned by legislatures or the courts , in the state of texas freedom fighters are still working to eliminate these absurd and unnecessary laws . 
",neut
"in a place soon to be known as the valley of death , in a small clearing called landing zone x-ray , lt . colonel hal moore ( mel gibson ) and 400 young fathers , husbands , brothers , and sons , all troopers from an elite american combat division , were surrounded by 2 , 000 north vietnamese soldiers . 
",neut
"dildo diaries takes a lighthearted but 'probing' approach to exploring the development of sections of the texas penal code and its effects on the adult sex toy industry . 
",neut
"god appears in human form ( freeman ) and , endowing bruce with divine powers , challenges bruce to take on the big job to see if he can do it any better . 
",neut
"davey thinks he's gotten off easy until he meets whitey duvall , the eccentric , elf-like head referee . 
",neut
"as the story unfolds , blake realizes that the master seduces young devotees including melinda and ariel into ritualistic acts of sex . 
",neut
"the story of the couple is told to a woman in a nursing home ( rowlands ) by an old man who regularly visits to read her the story from a notebook . 
",neut
"in the throes of falling for one another , they are soon forced to deal with the bitter realities of their lives prior to that chance encounter . 
",neut
"heavily pregnant , and wanting to terminate her pregnancy , she's on the run from the future parents , searching for sophie's old flame , ken . 
",neut
"set in san francisco , this is the story of a mysterious immortal tibetan kung fu master ( yun-fat ) , who has spent the last 60 years traveling around the world protecting an ancient scroll , who is now mentoring a street kid ( scott ) in the wonders of his ancient ways . . . 
",neut
"little do they know that these pirates are cursed . 
",neut
"at the same time , there are rumors that the romulans are ready to begin peace talks with the federation . 
",neut
"using their immense skills , max and charisse track rausch , a brilliant international arms dealer , around the globe . 
",neut
"his big brother george has also made a new friend , will , so stuart is feeing lonely . 
",neut
"arriving in the us with a phony passport , she was imprisoned by the ins for one year while her asylum case was being tried . 
",neut
"fourth generation war hero col . william mcnamara is imprisoned in a brutal german pow camp . 
",neut
"helmut busch ( now bruno ) will fall in love with adela , one of the activists , and that faces him into a dilema because he has orders to kill the head of the group where the young woman serves as a militant . 
",neut
"the daughter is trying to get to know her unwilling mother . 
",neut
"chris , a radio dj , and his wife , katrin , who works at a truck stop , are friends with uwe , who owns a snack bar , and his wife , ellen , who sells perfume . 
",neut
"now , when angered , he turns into a massive green behemoth with the mind of a child . 
",neut
"a gang of robbers , lead by career criminal charlie croker , create the largest traffic jam in los angeles history , giving them time to pull off a theft of gold bullion . 
",neut
"will graham must risk his family's security and his own safety to track down this one last murderer - the epitome of all evil - the red dragon . 
",neut
"anita is 14 , blonde and beautiful - exactly what meena thinks she wants to be . 
",neut
"with few tools for an escape , dave instead happens upon a tempestuous beauty in a laundromat named ruby . 
",neut
"she spends the night with pqd , one of the musicians . 
",neut
"with a single clue to their whereabouts and nothing to lose , he leaves to find 'his people' . 
",neut
"a documentary examining the december 2nd , 1999 assassination of microsoft ceo bill gates in los angeles , and the group of key players seeking to unravel the mystery of his alleged assassin as well as the circumstances surrounding his death . 
",neut
"raj has always had a unrequited childhood crush on a friend named tina , but tina's best friend pooja has always had a crush on raj . 
",neut
"as rachel and daniel race through london's nightscape , desperate to stay one step ahead of betts , every discovery unleashes further hell , extending way beyond the disappearance of rachel's baby . 
",neut
"as a way of catharsis , he arranges for a woman to meet his nephew/surrogate son in a selfish act of redemption ; as a result raymond brings larger problems between the two to the surface . 
",neut
"sometimes being honest and truthful is all you need . . . sometimes . 
",neut
"the story starts with hakimi , a freelance scriptwriter who is on his way to send his 7-year-old daughter , imelda , to his ex-wife's house on one stormy night . 
",neut
"he meets god and is given all the powers of god . 
",neut
"a rebellious misfit , she is sent to summer camp by her frustrated parents . 
",neut
"jimmy wayne garrick is bitten by a stray dog one night on his way home and becomes obsessed with the idea that he is becoming a werewolf . 
",neut
"the life story of the late graham chapman , legendary founding member of monty python . 
",neut
"he's also still got a murder to solve , in addition to the blackmail and framing of an innocent bystander being orchestrated by the man they were chasing . 
",neut
"and then the teenage kim arrives out of the blue looking for shelter and work - but what is she trying to hide ? 
",neut
"one of the theives betrays his companions and swipes the gold for himself . 
",neut
"another more vicous gang known as the vipers is a possible threat to leon and bobby's efforts . 
",neut
"the romantic triangle leads to a surprising conclusion as the young man's secret motive has explosive consequences . 
",neut
"soon jonah embarks on an adventure that leads him into the belly of a whale , and to the heart of nineveh for a hilarious showdown . 
",neut
"she files for divorce , and marco makes a decision that will change all their lives . 
",neut
"le d&#233 ; fi is a musical comedy , inspired by the great american tradition and set in today's world of france's hip hop movement . 
",neut
"they've all got midlife crises : clownish beav has love problems ; the intellectual shrink , henry , is slowly succumbing to the siren song of suicide ; pete is losing a war with beer ; jonesy has had weird premonitions ever since he got hit by a car . 
",neut
"two brothers , leon and bobby are members of the street gang in brooklyn known as the deuces . 
",neut
"ultimately , quinn rescues tasha from the hands of another assassin and takes her into his protection . 
",neut
"being blue is not his only predicament ; he also lacks the ability to outwardly express his emotions . 
",neut
"anna strikes a deal with vikrant that he'll kill guru and acquire the prize money offered by him . 
",neut
"billy is now ready to play the ultimate showman ! 
",neut
"a martial artist , afflicted with a disease that makes beautiful women want to kill him , goes on a suicide mission to find true love anyway . 
",neut
"given the circumstances , kyle might have been acquitted on the grounds of temporary insanity or perhaps even convicted of the lesser charge of manslaughter , but the fact that a federal policeman was also killed in the shooting , albeit accidentally , sent kyle to marquezas . 
",neut
"it captures the spirit of a small , country town as its citizens discover that beer definitely tastes better when it's free . 
",neut
"after tracking down the assassin , she is killed before any information can be driven out of her . 
",neut
"her mother , ingrid , is a beautiful , free-spirited poet . 
",neut
"mitchell misses the bus and starts walking to school . 
",neut
"in this condition , she meets lukas , a gentle , but at the same time , strong-willed and good-looking young man . 
",neut
"as it spreads among the friends , their true feelings and personalities emerge as they struggle to survive the virus and each other . 
",neut
"steven merritt , a research obsessed writer is mistaken for being gay by rebecca , a young veterinarian assistant . 
",neut
"two men ( eddie murphy and jeff garlin ) get laid off in product development at a large food company and are forced to become stay-at-home fathers and take their sons out of the exclusive chapman academy . 
",neut
"josch now has to convince t&#252 ; rlich about the evil intentions of dump fast , only has there just been quite a fight between the two lifelong friends . 
",neut
"because of being deeply moved from the sunflowers' beautiness , he takes one of them as a sign for his love back to the city . 
",neut
"firefighter gordon brewer is plunged into the complex and dangerous world of international terrorism after he loses his wife and child in a bombing credited to claudio "" the wolf "" perrini . 
",neut
"a romantic comedy about a man , a woman , and their dogs . 
",neut
"lesson to be learned : never , never mess with "" the gay mafia ! "" 
",neut
"high in the mountains of macedonia a team of young film makers are making a documentary about katerina vandeva - a descendant of an ancient and very famous family . 
",neut
" "" on the afternoon of july 1 , 1981 , los angeles police responded to a distress call at 8763 wonderland avenue and soon discovered a grisly quadruple homicide , later compared to the gruesome slaughter at the tate household at the hands of the charles manson family 10 years earlier . 
",neut
"still , as the camp's highest-ranking american officer , he commands his fellow inmates , keeping a sense of honor alive in a place where honor is easy to destroy , all under the dangerous , ever-watchful eye of ss major wilhelm visser . 
",neut
"winnie is a free-spirited 15-year-old in a stuffy victorian household who stumbles on the tucks , a strange family hiding out on the family grounds . 
",neut
"the true story about robyn davidson who tamed four wild camels and with her dog , trekked from alice springs to the indian ocean , a trip no-one had ever made . 
",neut
"marjorie standiford sits on oklahoma's death row , hours away from execution , speaking into a tape recorder , telling her life story . 
",neut
"in this new , full-length animated feature about basketball , old girlfriends , holiday spirits , and the mall , adam sandler voices the three lead characters of whitey , davey , and whitey's fraternal twin sister eleanore ! 
",neut
"it's then up to mining engineer chris mccormack and sheriff sam parker to mobilize an eclectic group of townspeople , including the sheriff's young son , mike , her daughter , ashley and paranoid radio announcer harlan , into battle against the bloodthirsty eight-legged beasts . 
",neut
"inspector mo eventually discovers through a tabloid magazine that a self-proclaimed psychic named shana had phoned a radio program on the day of the kidnapping to warn of the incident . 
",neut
"handsome , charming and undeniably self-absorbed , he treats her more like a nanny than a harvard law grad and can barely choose a tie without her help . 
",neut
"living in a beach shack with three roommates including her rebellious younger sister , she is up before dawn every morning to conquer the waves and count the days until the pipe masters surf competition . 
",neut
"things begin to go wrong when they are given a handgun to reward their success in the new job . 
",neut
"as an added twist robert discovers upon meeting wong dai , that the evil man himself has been manipulating our protagonist in order to have him kill wong dai's own tong members and thus , secure the ill gotten gains of wong dai's empire of crime for himself . 
",neut
"the paid-off local police and school security guards were supposed to make sure the school was empty after hours . 
",neut
"a steroid of sorts , it drives whoever takes the drugs to kill . 
",neut
"when fran , ( paige turco ) walks into the prop house where he lives looking for unusual objects , chep immediately develops a crush . 
",neut
"when raj's family move to england to get involved in an internet business , raj promises tina that he will keep in touch with her and that their friendship will always be forever . 
",neut
"this movie attempts to reconstruct the bankruptcy of the banco ambrosiano bank and its liaisons with the vatican and the masonry through the story of its president roberto calvi , notoriously found dead under the blackfriars bridge in london in june 1982 . 
",neut
"but despite his looks of francis , he indeed is henry ( timothy bottoms ) , a man with a much better character than patricia ever could have dreamt of . 
",neut
"a young aboriginal man max stuart , was convicted of murder in the light of questionable evidence presented , of nine year old mary hattam near ceduna , on the south coast of australia . 
",neut
"when a young man agrees to housesit for his boss , he thinks it'll be the perfect opportunity to get close to the woman he desperately has a crush on - his boss's daughter . 
",neut
"told in five parts to represent each of the five senses , the sheltered 25-year-old learns to understand his own senses and those around him . 
",neut
"at this far away place he bares his inside . 
",neut
"the five protagonists of my film are women who have not been able to organize the large "" stones "" in their lives . 
",neut
"after narrow escapes from the germans and a stray mine in the channel , the two men are picked up at sea and interrogated as spies . 
",neut
"this throws him in with the minister's daughter , you guessed it , the mousy seemingly awkward yet beautiful girl with an angelic heart , and she sings too . 
",neut
"they will live without thinking in the consequences , getting into a world where they won't be able to escape . 
",neut
"however , when a friend confronts him with a very dark and horrifying scam for some quick dough and good times , he declines , but never the less he soon finds himself entangled in a web of sex , drugs and christmas carols . 
",neut
"ted can't turn the ladies heads like he used to - none of the scams work . 
",neut
"along the way , the filmmakers try to learn from these relationship veterans , while navigating their own fledgling polyamorous relationships . 
",neut
"a seasoned call girl is offered a way out of the business if she uncovers a blackmail ring in a house of prostitution . 
",neut
"his mother persuades a renowned entomologist to take them on a trip to the jungle to search for the butterfly , leading to an adventure that will transform their lives . 
",neut
"when max's performance is no competition for producers' nephews and bigger "" names , "" his only option is to cripple the competition - literally . 
",neut
"multiple , intersecting planes of experience , often mired in a sordid backstory of the american dream/empire ( featured voices include florida death row inmates , palestinian poets , and novelist kathy acker ) seek to produce new areas of resolution . 
",neut
"eagle is facing his own living hell 3 , 000 miles away in new jersey . 
",neut
"in a world ravaged by disease , disasters and hatred - a worldwide plan which dates back more than 2000 years has been implemented to show people that there's more to life and living then just waste . 
",neut
"now with the help of the trixter arpid , tribal leader balthazar and an unexpected ally , it's up to mathayus to fufill his destiny and become the great scorpion king . 
",neut
"in the last days of the second world war , an american administrative lieutenant is captured by german forces during the battle of the bulge . 
",neut
"regardless , he promises to watch over his little brother as their parents head off to a party for the night . 
",neut
"the maori take on shakespeare's 'pound of flesh' drama is a story of deep seated social and religious prejudice , that has its revenge in a money lending deal that is bonded in a pound of the christian merchant's flesh on forfeit . 
",neut
"the news of the assault causes a public outcry against the mutants , including renewed support for the mutant registration act , and william stryker , a military leader rumored to have experimented on mutants ( possibly including wolverine ) , is among the most vocal supporters of the legislation . 
",neut
"the film , explores the human relationships through fully identifiable human beings , taking also into account the prejudices , the lust of life and all those everyday defeats . 
",neut
"while fighting to save themselves , they must prevent petrov from getting a stolen computer chip containing the international banking codes for the new euro . 
",neut
"in a surrealistic approach typical of the director , a clumsy cat and an intelligent monkey are also present in the film . 
",neut
"ram&#243 ; n salazar , spanish director defines his first feature stones in this way . 
",neut
"but when irrefutable proof that they are meant to be together arises , both of them are sent into conflict . 
",neut
"the first involves a band of five teens that escape from a drug rehabilitation center to cash in on a questionable promise of salvation from the psychopathic reverend salo jr . ( vincent lamberti ) . 
",neut
"the girls are treated like outcasts because they have inadvertently wrecked townsville in a superpowered game of tag . 
",neut
"from classrooms to dorm rooms , it's hard to keep it together when you can't even find the door . 
",neut
"as the day unfolds , the decisions become clearer and yet more difficult to make as the characters question what the true meaning of their lives are . 
",neut
"but this hope is quickly jeopardized when it becomes revealed that his comforting visitations may be being made from beyond the grave . 
",neut
"patricia mistakes a truck drivers destination and strands in las vegas . 
",neut
"the film shows the surreal side of routines that seem simple and ordinary . 
",neut
"meena's growing up - and that brings plenty of changes . 
",neut
"due to intense family pressure , they try everything they can but eventually learn that maryam is infertile . 
",neut
"retired nfl linebacker , "" terrible "" terry tate enforces the office rules at the felcher and sons' headquarters the only way he knows how : with bone-crushing tackles and hard-core trash-talk . 
",neut
"and slowly but surely , the dim-witted duo begin to realise this . 
",neut
"he wants to realize the dream nurtured for year by his father . 
",neut
"rosetta projects seduction scenes from movie clips onto ruby , which absorbs as she sleeps . 
",neut
"when he arrives he finds that the cousin has been missing for your years , leaving behind a wife and five daughters living in a small town full of secrets of blackmail and murder . 
",neut
"welcoming the challenge , roger guides nick through the city's wild nightlife for an all-night crash course , only to realize that he--the adult--still has something to learn about what women , and men , really want . 
",neut
"having given permission to male nurse greg focker to marry his daughter , ex-cia man jack byrnes and his wife travel to detroit to greg's parents , who this time around are mr . and mrs . focker , who are as different from them as can be . 
",neut
"assigned to the vicious in-club slaying of a promising young rap act , the two detective delve into the recording industry where they hope to find answers - ideally ones that also come with property buyers or auditions . 
",neut
"bruce nolan ( carrey ) , a television reporter in buffalo , n . y . , is discontented with almost everything in life despite his popularity and the love of his girlfriend , grace ( aniston ) . 
",neut
"fans of waiting for guffman , american movie and rushmore have found a new favorite in this hilarious mockumentary . 
",neut
"this being the offering of sexual favours to older gay men in order to subsidize their respective giros . 
",neut
"anthony is a successful computer engineer in silicon valley where he seems to have the perfect life : a beautiful home secluded in the hills , stock options worth millions , and a lovely wife , victoria . 
",neut
"the story encompasses social degradation , unemployment , racism , casual violence , excessive drink and bad sex - and how they fall into a political context . 
",neut
"during world war ii and the era of staunch racial segregation , a black carpenter's son named vivien thomas , who had a talent for surgery , along with a white surgeon named dr . alfred blalock , who defied the medical establishment created a partnership that changed the course of cardiac surgery . 
",neut
"little does he know , he is investigating some of the biggest events of the star wars saga , as he finds out that there is a connection between the assassination attempts and a separtists movement led by a former jedi ( christopher lee ) against the republic . 
",neut
"refusing at first to open up , the young man eventually breaks down and reveals a horrific childhood . 
",neut
"70 years later , these appliances were condemned as 'perverted sex toys , ' and became the subject of heated debate among lawmakers . 
",neut
"then you remember where the bad dreams came from . 
",neut
"silicon valley 1999 : a new gold rush is sweeping through california . 
",neut
"'the journey' is the story of a young icelandic girl named kaja . 
",neut
"both will fight to the death not to give it to each other . 
",neut
"using fossilized dna , a scientist resurrects one of nature's most fearsome predators , a sabretooth tiger . 
",neut
"he asks for the help of his arch-nemesis , dr . hannibal "" the cannibal "" lecter , so that he can be able to catch "" the tooth fairy "" and bring him to justice . 
",neut
"once the transformation is complete , he's ready to take on the evil perpetrators of operation whitewash--mr feather , penelope snow aka white she devil , and , ultimately , the man . 
",neut
"with the help of the huxley prototype they discover they are facing a menace whose very existence is one of the world's greatest mysteries and the only people left to rescue may be themselves . 
",neut
"their life , though unusual , is satisfying until one day , a man named barry kolker ( that her mother refers to at first as "" the goat man "" ) comes into their lives , and ingrid falls madly in love with him , only to have her heart broken , and her life ruined . 
",neut
"as he spirals into a series of hallucinations , the line between his sister's death and ellen's disappearance blurs . 
",neut
"it's not that their lives are not turning out as expected - it's that they're turning out exactly as expected . 
",neut
"rodney boland is a professional hit man who "" services "" politicians and their wealthy backers . 
",neut
"survivalist carl foster has one year to convince his family he's not crazy and independent filmmaker atis jamison has 365 days to get it all on tape . 
",neut
"their one hope , find the rabbit-proof fence that might just guide them home . 
",neut
"for one week , eduardo coutinho and his team talked to 27 residents in an enormous building in copacabana . 
",neut
"the main characters are dr . kanna ( sharad kapoor ) , his fianc&#233 ; e rupi ( ms . nandita das ) , rajayya ( makrand deshpande ) as naxalite commander , inspector despande ( sayaji shinde ) , ghisu ( vijay raj ) and dattu ( rajpal yadav ) . 
",neut
"it's valentines day , sweets are currency , and new yorkers can't seem to get enough of their favorite moses donuts . 
",neut
"the companies' ceos and attorneys are summoned to a final round of mediation , at an off-shore location . 
",neut
"will god let her fall or give her a new path ? 
",neut
"the friends may listen , but when do they learn , maybe never or only when the journey begins with you ! . 
",neut
"when two thirteen-year-old boys fall deeply in love with her , they find themselves on a collision course with one another that could not only destroy their friendship , but take the tiny town of medda , alabama with them . 
",neut
"johnny knoxville and his crazy friends appear on the big screen for the very first time in jackass : the movie . 
",neut
"in india , with ben's help , the couple intends to retrieve their ailing sick daughter , who is stuck in a buddhist monastery in a far off and remote village . 
",neut
"also , a conservative judge and the attorney general become suspicious of his early release and it's relation to the murdered prisoner . 
",neut
"during an undercover drug buy mitch was working that trey botched by calling in for backup and drawing media attention , mitch's partner is shot with a very exotic 12-gauge automatic weapon ; mitch then shoots the video camera out of the hands of a reporter filming the action when the cameraman refused to shut it down . 
",neut
"through simon , patricia strengthens her self-confidence to finally quit chicago . 
",neut
"john "" eagle eye "" pennell travels the country collecting his former b-17 crewmen in order to fulfill a pact made many years ago in the heat of battle . 
",neut
"but when hong's investigation starts to point to nunn , nunn becomes worried and decides to hire angel . com for another hit ^&#214 ; only so he can double-cross them , wipe them out and prevent them from leading the police back to him . 
",neut
"a famous psychiatrist ( ty adams ) takes on the job of trying to cure patients at the sedah state hospital , run by it's folksy doctor ( sam delazo ) . 
",neut
"however , as ancanar grew into manhood , he became restless . 
",neut
"as the police try to piece together what happened , the convoluted relationship between a young woman and her two suitors gradually emerges . 
",neut
"a year later , strange things start to happen , as each person that was connected to the hit and run incident is being killed . . . one 
",neut
"michael baldwin ) after a series of nightmares he had . 
",neut
"from that moment on nothing is as it was before . . . 
",neut
"ray misses a chance to see his brother paul before he dies of cancer . 
",neut
"the unluckiest man in vegas ( william h . macy ) - a guy whose bad luck is contagious - is used by the last of the old time mob run casinos to kill high rollers' action . 
",neut
"the night of graduation , they open the box and they strike up a conversation . 
",neut
"her recent divorce has left her with terminal writer's block and extremely depressed , and her best friend , patti , is beginning to think she might never recover . 
",neut
"rayne johnson is a shrewd investment company assistant who turns a mob slaying into a golden opportunity for a new improved lifestyle , managing to outsmart the crooked cops who are very eager to see her disappear . 
",neut
"when a vindictive inspector from the board of education invades their paradise , promising to shut them down , the members of this eccentric and highly dysfunctional family somehow find a way to pull together and win the day . 
",neut
"there's also a local detective ( swank ) who is conducting her own personal investigation . . . 
",neut
"they end up paying ray , the local "" playboy , "" $5 , 000 to date her . 
",neut
"unfortunately , her father has forbidden her to climb because of an accident he had on mount everest . 
",neut
"new york serves as a backdrop for a cast of characters in search of love , lust or lucre including a woman who makes awkward moves on the man renovating her soho loft , an embezzler , a sleazy artist and a phone psychic . 
",neut
"salvation comes in the form of their american landlord simon cotton ( henry thomas ) and his brother neil ( marc blucas ) . 
",neut
"the film follows three tracks : banks's slow recruitment of bennie , the set-up for the hit at a swank resort in mexico , and the fbi's close pursuit of banks , whom they want alive in hopes he'll rat out his bosses . 
",neut
"john klein ( richard gere ) , a washington newspaper reporter leaves his job after his wife ( debra messing ) dies to investigate strange reports , including psychic visions ( "" prophecies "" ) and sightings of winged creatures ( "" mothmen "" ) , in a small west virginia town , that may be the signs of an alien invasion of earth . . . 
",neut
"in their own words , and not a moment too soon - 'broadway' tells the stories of our theatrical legends , how they came to new york , and how they created this legendary century in american theatre . 
",neut
"the scientist is sentenced to jail by the grand council of the galactic federation . 
",neut
"hellbent on vengence , jason renews his bloodbath in pursuit of personally slaughtering krueger , and anyone else in his path . 
",neut
"chapman is on trial for a murder of latin american villagers while he was in the marines . 
",neut
"he wanted to make a difference - but nothing does at downview high . 
",neut
"the galactic republic finds itself at the brink of a civil war . 
",neut
"but when he realizes that he has to deal with what has got to be god's most arduous task , listening and answering prayers . 
",neut
"together they flee to the city of hamburg and smuggle with them what used to be the greatest export of the vikings , an icelandic falcon . 
",neut
"polish jewish woman arrives in brazil dreaming of marrying but has to become a prostitute to survive . 
",neut
"esha and rahul start a letter based friendship that blossoms into love . 
",neut
"ford is now on the run trying to clear his name from the murder with trey and his gang looking for his blood . 
",neut
"while lying in the middle of those flowers he devotes to his yearning for love . 
",neut
"but even more important than that , it is an emotional story of a character who learns to value relationships , life balance and spiritual purpose , over self-involvement and financial gain . 
",neut
"ever notice the similarities between steve "" the crocodile hunter "" irwin and boba fett ? 
",neut
"this "" hitchcockian "" thriller tells the story of a young new york investment banker ( hartnett ) who becomes obsessed with a woman he sees in a cafe , believing her to be his long-lost love , following her home to her apartment , where he waits for her , going so far as to put his engagement on hold . 
",neut
"the ridiculed home secretary is slowly coming to life , but in his way stands a paranoid defense secretary . 
",neut
"after that incident matt goes into the woods , looking for dawn . 
",neut
"through his grandmother's boundless patience and devotion , he learns to embrace empathy , humility and the importance of family . 
",neut
"2 . a cranny , hollow , or crevice , as in a rock . 
",neut
"lilli black , battling her painful memories and the secrets surrounding her dying father , collides into the complicated and obsessive life of morrison wiley on the streets of new york city . 
",neut
"murder , cannibalism and satanic rituals are just a few of the 1000+ horrors that await . 
",neut
"mile zero is a story about a father with a remarkable capacity to love , but who lets fear and desperation rule his actions . 
",neut
"disregarding the fbi's warning , rachel probes into her sisters disappearance . 
",neut
"passionada is the story of three generations of portuguese women in the fishing community of new bedford , ma . 
",neut
"as the boyfriend also becomes obsessed , it becomes apparent that something more is happening . 
",neut
"when a male friend commits suicide , he leaves all of his belongings to his friends . 
",neut
"the film is a coming-of-age story and also a dark comedy . 
",neut
"once there , she makes friends with bombastic bobbie markowe . 
",neut
"saigon , 1952 , a beautiful , exotic , and mysterious city caught in the grips of the vietnamese war of liberation from the french colonial powers . 
",neut
"she's telling her story because she wants to set the record straight , to correct the lies in natalie's book , which became a bestseller . 
",neut
"the true story of revolutionary war leader ethan allen ( 1738-1789 ) and his group of fighters , the green mountain boys , who fought for the freedom of vermont before the war officially started . 
",neut
"a british television personality , terry twillstein ( bob odenkirk ) , gets sight of ronnie and brings ronnie to hollywood to get him his own tv show . 
",neut
"a young reporter named rachel is investigating these events , but after she and her small son watch the tape , it becomes a race against time to find out why the tape is killing everyone and how it could be stopped . 
",neut
"based on the gruesome novella clive barker wrote especially for todd mcfarlane's disturbing action figure line , tortured souls is the story of six cenobite-like creatures : agonistes , a transformer of people into monsters who may be a creation of god ; the scyther-meister , an assassin created by agonistes to bring a corrupt empire to its knees ; lucidique , the daughter of a slain senator who is strangely falling in love with the scythe-meister ; talisac , a twisted doctor who has impregnated and attached himself to a strange machine ; venal anatomica , a hulking assassin with an inhuman bloodlust ; and mongroid , talisac's soon-to-be born child with a huge mouth in his stomach . 
",neut
"prosit has made a lot of enemy&#180 ; s . 
",neut
"throughout the day's move , their two very different groups of friends tangle in conflicts and romance while august tries to figure out who he really wants before it's too late . 
",neut
"he returns with his wife , mercedes , an argentinean he met in spain , and his two adolescent children , mateo and cayetana , born in the same country and forced into a land they know only throught the biased tales of their parents . 
",neut
"this causes duncan's father ( jenkins ) further grief , who doesn't understand his son's unusual mourning rituals . 
",neut
"it is a dark time for the resistance and skynet is on the verge of going online , the events of the last movie has changed nothing and john must now battle a new terminator called the t-x . 
",neut
"the film culminates with the band's arrival on the u . s . stage at wolf trap national park . 
",neut
"consequently , what begins as an enthusiastic road trip is soon plagued with mysterious roadside obstacles that threaten to prevent the boys from ever making it to the competition . 
",neut
"but throughout these years , she keeps in touch with her mother via letters to prison . 
",neut
"the boy gets a shock when he comes to know that the job involves spying sharad's wife . 
",neut
"obsessed by the world of pool , johnny ( mars callahan ) could be one of the best . 
",neut
"the documentary follows otte from holland to ghana , where he's set to celebrate his fifth anniversary as the leader of mepe , the region of 300 , 000 people who installed him . 
",neut
"this sets off a minor battle between the two for control of the fish supply . 
",neut
"brings back nick tellis , fired 18-months ago when a stray bullet hits a pregnant woman . 
",neut
"the film first relates the journey of afghans refugees fleeing the bombing and war around herat and other cities to take refuge in ill-equipped camps . 
",neut
"soon after , however , his ex loses her tv show , and comes back home , looking to reunite . 
",neut
"wallowing in self-pity for years , he decides to commit suicide . 
",neut
"with no option , joe and katsuragi must use their martial arts skills to fight in the muscle dome . 
",neut
"he is the captain of a dysfunctional bowling team , he is a momma's boy , but more importantly , he loves aida . 
",neut
"all kinds of animals begin immigrating to the south , seeking more warm climates . 
",neut
"harnessing the explosive momentum of the internet , anime heralds a revolution in 21st century youth culture . 
",neut
"beautiful , sophisticated women are all over oscar grubman . 
",neut
"in mid-1970s savannah , two bright but rebellious boys , francis doyle and tim sullivan , fight boredom , hormones and harsh teachers as they struggle to find something meaningful beyond the walls of their parish school . 
",neut
"time of fear is a taut psychological thriller thrusting an fbi agent and a grieving father into the dark world of a demented killer . 
",neut
"the film provides the viewer with a close-up biographical look at the lives of the enforcers of this penalty and of their personal fates . 
",neut
"sam decker ( dolph lundgren ) is giving up . 
",neut
"the filmmaker journeys from her birthplace , brooklyn's hasidic community , to its origins in hungary and back . 
",neut
"even though frode is only 7 years old , he doesn't really believe in monsters . 
",neut
"her scholarship and her dreams are on the line and jenny takes an emotional roller coaster ride on the path to work it out . 
",neut
"when starla figures out that genevieve deliberately set it up by giving her bad tutoring to fail all those classes , she begins an all-out personal war against genevieve to take back her social life . 
",neut
"all of her hard work pays off when she is accepted to a prominent dance program in new york . 
",neut
"but when he inadvertently saves the bulletproof monk from capture , the two become partners in a scheme to save the world from the scroll's most avid pursuer . 
",neut
"but then everything changes when they discover the world's biggest nugget - worth many millions of dollars . 
",neut
"in 1999 , after one of their husbands became ill with leukemia , the women came up with a more commercial concept : discreet photos of these bare wi lasses . 
",neut
"the mystery inc . gang have gone their separate ways and have been apart for two years , until they each receive an invitation to spooky island . 
",neut
"dejected , schmitz discovers robert stephens , a young , gay britney impersonator . 
",neut
"the movie mixes the personal life of the ancestors of this man as well as historical moments for m&#233 ; xico such as the reform war , the mexican revolution , etc . arc&#225 ; ngel can't sleep . 
",neut
"while introducing his film mockery , he receives a phone call from his producer lying in intensive care at a hospital . 
",neut
